GeneSet,Gene
kegg_ascorbate_and_aldarate_metabolism,54657
kegg_ascorbate_and_aldarate_metabolism,54658
kegg_ascorbate_and_aldarate_metabolism,7367
kegg_ascorbate_and_aldarate_metabolism,54659
kegg_ascorbate_and_aldarate_metabolism,7366
kegg_fatty_acid_metabolism,1374
kegg_fatty_acid_metabolism,126129
kegg_fatty_acid_metabolism,35
kegg_fatty_acid_metabolism,219
kegg_fatty_acid_metabolism,36
kegg_fatty_acid_metabolism,33
kegg_fatty_acid_metabolism,217
kegg_fatty_acid_metabolism,34
kegg_fatty_acid_metabolism,1579
kegg_fatty_acid_metabolism,39
kegg_fatty_acid_metabolism,37
kegg_fatty_acid_metabolism,38
kegg_fatty_acid_metabolism,10449
kegg_fatty_acid_metabolism,3033
kegg_fatty_acid_metabolism,3032
kegg_fatty_acid_metabolism,3030
kegg_fatty_acid_metabolism,284541
kegg_fatty_acid_metabolism,131
kegg_fatty_acid_metabolism,130
kegg_fatty_acid_metabolism,23305
kegg_fatty_acid_metabolism,125
kegg_fatty_acid_metabolism,126
kegg_fatty_acid_metabolism,127
kegg_fatty_acid_metabolism,1892
kegg_fatty_acid_metabolism,128
kegg_fatty_acid_metabolism,223
kegg_fatty_acid_metabolism,224
kegg_fatty_acid_metabolism,51703
kegg_fatty_acid_metabolism,124
kegg_fatty_acid_metabolism,1962
kegg_fatty_acid_metabolism,2639
kegg_fatty_acid_metabolism,501
kegg_fatty_acid_metabolism,8310
kegg_fatty_acid_metabolism,2180
kegg_fatty_acid_metabolism,30
kegg_fatty_acid_metabolism,1376
kegg_fatty_acid_metabolism,1375
kegg_fatty_acid_metabolism,51
kegg_fatty_acid_metabolism,10455
kegg_fatty_acid_metabolism,1632
kegg_fatty_acid_metabolism,2181
kegg_fatty_acid_metabolism,2182
kegg_steroid_biosynthesis,6646
kegg_steroid_biosynthesis,4047
kegg_steroid_biosynthesis,6713
kegg_steroid_biosynthesis,10682
kegg_steroid_biosynthesis,1595
kegg_steroid_biosynthesis,1717
kegg_steroid_biosynthesis,1594
kegg_steroid_biosynthesis,1718
kegg_steroid_biosynthesis,51478
kegg_steroid_biosynthesis,6307
kegg_steroid_biosynthesis,2222
kegg_steroid_biosynthesis,6309
kegg_steroid_biosynthesis,3988
kegg_steroid_biosynthesis,1056
kegg_steroid_biosynthesis,7108
kegg_steroid_biosynthesis,50814
kegg_steroid_biosynthesis,8435
kegg_primary_bile_acid_biosynthesis,10858
kegg_primary_bile_acid_biosynthesis,10998
kegg_primary_bile_acid_biosynthesis,570
kegg_primary_bile_acid_biosynthesis,9420
kegg_primary_bile_acid_biosynthesis,1109
kegg_primary_bile_acid_biosynthesis,3295
kegg_primary_bile_acid_biosynthesis,6342
kegg_primary_bile_acid_biosynthesis,6718
kegg_primary_bile_acid_biosynthesis,8309
kegg_primary_bile_acid_biosynthesis,80270
kegg_primary_bile_acid_biosynthesis,1593
kegg_primary_bile_acid_biosynthesis,23600
kegg_primary_bile_acid_biosynthesis,1581
kegg_primary_bile_acid_biosynthesis,1582
